Block	Agreement	SNP count
27494	match	2
27495	match	2
27496	match	2
27497	match	2
27498	match	11
27499	match	2
27500	match	2
27501	match	3
27502	match	2
27503	match	2
27504	match	2
27505	match	2
27506	match	2
27507	match	2
27508	match	2
27509	match	2
27510	match	2
27511	-	9
27512	match	2
27513	match	7
27514	match	2
27515	match	4
27516	match	3
27517	match	11
27518	match	13
27519	match	4
27520	match	4
27521	match	3
27522	match	2
27523	match	2
27524	match	3
27525	-	23
27526	match	2
27527	-	6
27528	-	10
27529	match	5
27530	match	5
27531	match	2
27532	match	2
27533	match	2
27534	match	2
27535	match	2
27536	match	3
27537	match	2
27538	match	6
27539	match	11
27540	match	2
27541	match	2
27542	match	3
27543	match	2
27544	match	2
27545	match	2
27546	match	2
27547	match	6
27548	match	2
27549	match	10
27550	match	4
27551	match	2
27552	match	2
27553	match	2
27554	match	3
27555	match	2
27556	match	2
27557	-	4
27558	match	4
27559	match	4
27560	match	3
27561	match	3
27562	match	2
27563	match	6
27564	match	4
27565	match	2
27566	-	4
27567	match	2
27568	match	2
27569	match	2
27570	-	5
27571	match	2
27572	match	3
27573	match	2
27574	match	2
27575	match	10
27576	match	3
27577	match	2
27578	match	7
27579	match	2
27580	match	2
27581	match	2
27582	match	2
27583	match	4
27584	match	4
27585	match	2
27586	match	4
27587	match	2
27588	match	2
27589	match	6
27590	match	2
27591	match	5
27592	match	3
27593	match	5
27594	match	2
27595	match	2
27596	match	2
27597	match	2
27598	match	4
27599	match	3
27600	match	5
27601	match	2
27602	match	2
27603	match	2
27604	match	3
27605	match	4
27606	match	4
27607	match	2
27608	match	2
27609	match	12
27610	match	2
27611	match	3
27612	match	7
27613	match	11
27614	match	2
27615	match	2
27616	match	4
27617	match	2
27618	match	10
27619	match	3
27620	match	4
27621	match	7
27622	match	2
27623	match	3
27624	match	7
27625	match	3
27626	match	3
27627	match	5
27628	match	5
27629	match	9
27630	match	2
27631	match	2
27632	match	2
27633	match	9
27634	match	3
27635	match	2
27636	match	6
27637	match	2
27638	match	2
27639	match	2
27640	match	7
27641	match	4
27642	match	2
27643	match	3
27644	match	4
27645	match	3
27646	match	2
27647	match	7
27648	match	2
27649	match	2
27650	match	7
27651	match	3
27652	match	8
27653	match	2
27654	match	4
27655	match	2
27656	match	9
27657	match	4
27658	match	2
27659	match	3
27660	match	5
27661	match	2
27662	match	3
27663	match	2
27664	match	2
27665	match	10
27666	match	3
27667	-	8
27668	match	2
27669	match	2
27670	match	2
27671	match	6
27672	match	2
27673	match	3
27674	match	6
27675	match	3
27676	match	2
27677	match	8
27678	match	2
27679	match	2
27680	match	2
27681	-	5
27682	match	2
27683	match	2
27684	match	3
27685	match	3
27686	match	3
27687	match	2
27688	match	2
27689	match	3
27690	match	2
27691	match	3
27692	match	2
27693	match	2
27694	match	2
27695	match	2
27696	match	2
27697	match	2
27698	match	4
27699	match	2
27700	match	3
27701	match	2
27702	match	2
27703	match	2
27704	match	3
27705	match	2
27706	match	9
27707	match	2
27708	match	2
27709	match	2
27710	match	2
27711	match	3
27712	match	2
27713	match	3
27714	match	2
27715	match	2
27716	match	3
27717	match	3
27718	match	3
27719	match	4
27720	match	2
27721	match	2
27722	match	2
27723	match	2
27724	match	6
27725	match	3
27726	match	6
27727	match	5
27728	match	3
27729	match	2
27730	match	2
27731	match	7
27732	match	2
27733	match	2
27734	match	12
27735	match	3
27736	match	8
27737	match	2
27738	match	2
27739	match	2
27740	match	5
27741	match	2
27742	match	3
27743	match	2
27744	match	4
27745	match	6
27746	match	8
27747	match	9
27748	match	5
27749	match	6
27750	match	3
27751	match	2
27752	match	6
27753	match	2
27754	match	6
27755	match	3
27756	match	2
27757	match	2
27758	match	4
27759	match	5
27760	match	3
27761	match	6
27762	match	2
27763	match	3
27764	match	3
27765	match	2
27766	match	2
27767	match	2
27768	match	2
27769	match	2
27770	match	5
27771	match	2
27772	match	3
27773	match	5
27774	match	2
27775	match	3
27776	match	2
27777	match	2
27778	match	2
27779	match	2
27780	match	3
27781	match	2
27782	match	2
27783	match	2
27784	match	3
27785	match	2
27786	match	6
27787	match	8
27788	match	2
27789	match	3
27790	match	2
27791	match	2
27792	match	2
27793	match	2
27794	match	2
27795	match	2
27796	match	2
27797	match	2
27798	match	2
27799	match	2
27800	match	2
27801	match	3
27802	match	2
27803	match	2
27804	match	3
27805	match	2
27806	match	2
27807	match	3
27808	match	2
27809	match	2
27810	match	2
27811	match	2
27812	match	4
27813	match	2
27814	match	2
27815	match	2
27816	match	2
27817	match	2
27818	match	2
27819	match	3
27820	match	2
27821	match	2
27822	match	2
27823	match	2
27824	match	2
27825	match	2
27826	match	4
27827	match	2
27828	match	2
27829	match	2
27830	match	2
27831	match	7
27832	match	3
27833	-	26
27834	match	2
27835	match	15
27836	match	2
27837	match	3
27838	match	2
27839	match	2
27840	match	5
27841	match	2
27842	match	2
27843	match	6
27844	match	2
27845	match	3
27846	match	7
27847	match	8
27848	match	5
27849	match	2
27850	match	3
27851	match	2
27852	match	2
27853	match	2
27854	match	2
27855	match	2
27856	match	3
27857	match	2
27858	match	3
27859	match	2
27860	match	3
27861	match	2
27862	match	2
27863	match	3
27864	match	2
27865	match	3
27866	match	5
27867	match	3
27868	match	2
27869	match	2
27870	match	2
27871	match	3
27872	match	3
27873	match	2
27874	match	2
27875	match	2
27876	match	2
27877	match	3
27878	match	2
27879	match	5
27880	match	2
27881	match	2
27882	match	2
27883	match	2
27884	match	5
27885	match	4
27886	match	2
27887	match	2
27888	match	2
27889	match	6
27890	match	3
27891	match	2
27892	match	2
27893	match	3
27894	match	4
27895	match	5
27896	match	4
27897	match	2
27898	match	3
27899	match	8
27900	match	2
27901	match	3
27902	match	6
27903	match	9
27904	match	4
27905	match	5
27906	match	4
27907	match	2
27908	match	3
27909	match	11
27910	match	2
27911	match	3
27912	match	2
27913	match	2
27914	match	6
27915	match	6
27916	match	2
27917	match	2
27918	match	6
27919	match	6
27920	match	6
27921	match	6
27922	match	2
27923	match	2
27924	match	3
27925	-	5
27926	match	3
27927	match	19
27928	match	3
27929	match	2
27930	match	2
27931	match	2
27932	match	3
27933	match	3
27934	match	2
27935	match	2
27936	match	4
27937	match	2
27938	match	2
27939	match	3
27940	match	3
27941	match	2
27942	match	4
27943	match	4
27944	match	3
27945	match	2
27946	match	3
27947	match	8
27948	match	6
27949	match	2
27950	match	2
27951	match	2
27952	match	4
27953	match	4
27954	match	3
27955	match	2
27956	match	6
27957	match	6
27958	match	2
27959	match	4
27960	match	6
27961	match	2
27962	match	3
27963	match	2
27964	match	4
27965	match	4
27966	match	2
27967	match	2
27968	match	3
27969	match	7
27970	match	10
27971	match	3
27972	match	2
27973	match	4
27974	match	3
27975	match	2
27976	match	3
27977	match	4
27978	match	3
27979	match	2
27980	match	2
27981	match	7
27982	match	10
27983	match	2
27984	match	2
27985	match	9
27986	match	2
27987	match	7
27988	match	8
27989	match	2
27990	match	9
27991	match	3
27992	match	5
27993	match	4
27994	match	8
27995	match	5
27996	match	3
27997	match	6
27998	match	5
27999	match	3
28000	match	4
28001	match	4
28002	match	6
28003	match	4
28004	-	14
28005	match	2
28006	match	2
28007	match	5
28008	match	7
28009	match	6
28010	match	2
28011	match	6
28012	match	3
28013	match	3
28014	match	7
28015	match	4
28016	match	2
28017	match	4
28018	match	2
28019	match	4
28020	match	2
28021	match	4
28022	match	3
28023	match	12
28024	match	2
28025	match	4
28026	match	2
28027	match	2
28028	match	3
28029	match	2
28030	match	2
28031	match	4
28032	match	2
28033	match	2
28034	match	2
28035	match	3
28036	match	4
28037	match	2
28038	match	3
28039	match	2
28040	match	2
28041	match	2
28042	match	2
28043	match	4
28044	match	9
28045	match	2
28046	match	3
28047	match	2
28048	match	3
28049	match	3
28050	match	7
28051	match	2
28052	-	2
28053	match	2
28054	match	3
28055	match	3
28056	match	9
28057	match	4
28058	match	2
28059	match	5
28060	match	2
28061	match	2
28062	match	2
28063	match	2
28064	match	2
28065	match	6
28066	match	2
28067	-	5
28068	match	2
28069	match	2
28070	match	2
28071	match	2
28072	match	2
28073	match	5
28074	match	2
28075	-	2
28076	match	2
28077	match	3
28078	match	3
28079	match	2
28080	match	2
28081	match	2
28082	match	3
28083	match	2
28084	match	3
28085	match	4
28086	match	3
28087	match	19
28088	match	2
28089	match	5
28090	match	4
28091	match	6
28092	match	6
28093	match	2
28094	match	2
28095	match	3
28096	match	3
28097	match	4
28098	match	2
28099	match	2
28100	match	2
28101	match	2
28102	match	11
28103	match	3
28104	match	6
28105	match	2
28106	match	2
28107	match	4
28108	match	8
28109	match	2
28110	match	8
28111	match	3
28112	match	5
28113	match	2
28114	match	4
28115	match	2
28116	match	6
28117	match	3
28118	match	2
28119	match	2
28120	match	3
28121	match	2
28122	match	4
28123	match	10
28124	match	19
28125	match	10
28126	match	2
28127	-	26
28128	match	13
28129	-	46
28130	match	2
28131	match	6
28132	match	6
28133	match	4
28134	match	2
28135	match	2
28136	match	3
28137	match	2
28138	match	2
28139	match	5
28140	match	6
28141	match	2
28142	match	2
28143	match	2
28144	match	5
28145	match	2
28146	match	2
28147	match	6
28148	match	3
28149	match	3
28150	match	3
28151	match	4
28152	match	3
28153	match	4
28154	match	5
28155	match	2
28156	match	3
28157	match	2
28158	match	5
28159	match	2
28160	match	3
28161	-	5
28162	match	2
28163	match	5
28164	match	2
28165	match	3
28166	match	4
28167	match	4
28168	match	3
28169	match	2
28170	match	2
28171	match	7
28172	match	3
28173	match	5
28174	match	9
28175	-	3
28176	match	2
28177	match	2
28178	match	4
28179	match	2
28180	match	2
28181	match	3
28182	match	5
28183	match	3
28184	match	5
28185	match	2
28186	match	2
28187	match	6
28188	match	4
28189	match	2
28190	match	3
28191	match	2
28192	match	4
28193	match	5
28194	match	2
28195	match	5
28196	match	5
28197	match	3
28198	match	7
28199	match	2
28200	match	3
28201	match	2
28202	match	3
28203	match	6
28204	match	7
28205	match	4
28206	match	2
28207	match	2
28208	match	2
28209	match	2
28210	match	4
28211	match	2
28212	match	8
28213	match	4
28214	match	2
28215	match	3
28216	match	5
28217	match	3
28218	match	3
28219	match	4
28220	match	2
28221	match	4
28222	match	2
28223	match	2
28224	match	3
28225	match	14
28226	match	2
28227	match	5
28228	match	5
28229	match	2
28230	match	2
28231	match	2
28232	match	4
28233	match	2
28234	match	2
28235	match	10
28236	match	6
28237	match	2
28238	match	8
28239	match	6
28240	match	2
28241	match	2
28242	match	5
28243	match	2
28244	-	2
28245	match	2
28246	match	2
28247	match	2
28248	match	2
28249	match	5
28250	match	2
28251	match	3
28252	match	2
28253	match	4
28254	match	2
28255	match	2
28256	match	2
28257	match	2
28258	match	2
28259	match	3
28260	match	2
28261	match	2
28262	match	2
28263	match	2
28264	match	2
28265	match	2
28266	match	2
28267	match	2
28268	match	2
28269	match	2
28270	match	4
28271	match	4
28272	match	4
28273	match	2
28274	match	5
28275	match	7
28276	match	2
28277	match	2
28278	match	3
28279	match	3
28280	match	2
28281	match	2
28282	match	2
28283	match	2
28284	match	4
28285	match	5
28286	match	3
28287	match	2
28288	match	3
28289	match	2
28290	match	2
28291	match	2
28292	match	3
28293	match	3
28294	-	8
28295	match	5
28296	match	3
28297	match	2
28298	match	2
28299	match	5
28300	match	7
28301	match	2
28302	match	5
28303	match	2
28304	match	2
28305	match	2
28306	match	2
28307	match	2
28308	match	2
28309	match	2
28310	match	2
28311	match	3
28312	match	3
28313	match	5
28314	match	2
28315	match	2
28316	match	2
28317	match	3
28318	match	3
28319	match	2
28320	match	2
28321	match	3
28322	match	2
28323	match	2
28324	match	2
28325	match	2
28326	match	10
28327	match	3
28328	match	3
28329	match	2
28330	-	6
28331	match	2
28332	match	3
28333	match	3
28334	match	2
28335	match	4
28336	match	2
28337	match	3
28338	match	2
28339	match	2
28340	match	5
28341	match	2
28342	match	4
28343	match	3
28344	match	2
28345	match	2
28346	match	2
28347	match	2
28348	match	2
28349	match	2
28350	match	2
28351	match	3
28352	match	9
28353	match	2
28354	match	2
28355	match	2
28356	match	2
28357	match	2
28358	match	2
28359	match	2
28360	match	3
28361	match	2
28362	match	7
28363	match	2
28364	match	4
28365	match	2
28366	match	7
28367	match	4
28368	match	3
28369	match	2
28370	match	3
28371	match	10
28372	match	3
28373	match	4
28374	match	2
28375	match	3
28376	match	3
28377	match	2
28378	match	2
28379	match	3
28380	match	2
28381	match	8
28382	match	3
28383	match	6
28384	match	3
28385	match	3
28386	match	4
28387	match	2
28388	match	2
28389	match	8
28390	match	11
28391	match	2
28392	match	7
28393	match	6
28394	match	2
28395	match	2
28396	match	3
28397	match	3
28398	match	2
28399	match	4
28400	match	2
28401	match	2
28402	-	7
28403	match	8
28404	match	2
28405	match	2
28406	match	2
28407	match	2
28408	match	2
28409	match	3
28410	match	5
28411	match	2
28412	match	2
28413	match	2
28414	match	4
28415	match	2
28416	-	6
28417	match	2
28418	match	2
28419	match	3
28420	match	8
28421	match	2
28422	match	2
28423	match	4
28424	match	2
28425	match	2
28426	match	2
28427	match	2
28428	match	3
28429	match	2
28430	match	4
28431	match	3
28432	match	2
28433	match	3
28434	match	2
28435	-	26
28436	match	2
28437	match	2
28438	match	2
28439	match	2
28440	match	2
28441	match	2
28442	-	5
28443	match	4
28444	match	2
28445	match	2
28446	match	2
28447	match	2
28448	match	2
28449	match	2
28450	match	6
28451	match	3
28452	match	2
28453	match	2
28454	match	8
28455	match	2
28456	match	2
28457	match	5
28458	match	2
28459	match	2
28460	match	6
28461	match	2
28462	match	2
28463	match	2
28464	match	2
28465	match	2
28466	match	2
28467	match	2
28468	match	3
28469	match	2
28470	match	3
28471	match	2
28472	match	3
28473	match	4
28474	match	3
28475	match	2
28476	match	2
28477	match	3
28478	match	4
28479	match	2
28480	match	3
28481	match	3
28482	match	4
28483	match	3
28484	match	2
28485	match	3
28486	match	6
28487	match	3
28488	match	2
28489	match	2
28490	match	3
28491	match	2
28492	match	2
28493	match	4
28494	match	2
28495	match	2
28496	match	5
28497	match	2
28498	match	2
28499	match	2
28500	match	5
28501	match	2
28502	match	2
28503	match	7
28504	match	2
28505	match	4
28506	match	6
28507	match	4
28508	match	2
28509	match	5
28510	match	4
28511	-	2
28512	match	3
28513	match	2
28514	match	3
28515	match	3
28516	match	4
28517	match	2
28518	match	2
28519	match	2
28520	match	2
28521	match	7
28522	match	8
28523	match	2
28524	match	6
28525	match	2
28526	match	11
28527	match	2
28528	match	3
28529	match	3
28530	match	4
28531	match	2
28532	match	5
28533	match	6
28534	match	2
28535	match	6
28536	match	4
28537	match	5
28538	match	3
28539	match	7
28540	match	2
28541	match	4
28542	match	4
28543	match	2
28544	match	2
28545	match	5
28546	match	10
28547	match	2
28548	match	5
28549	match	4
28550	match	2
28551	match	2
28552	match	2
28553	match	2
28554	match	3
28555	match	2
28556	match	9
28557	match	2
28558	match	7
28559	match	5
28560	match	2
28561	match	4
28562	match	2
28563	match	2
28564	match	2
28565	match	5
28566	match	2
28567	match	10
28568	match	12
28569	match	2
28570	match	5
28571	match	9
28572	match	16
28573	match	2
28574	match	5
28575	match	3
28576	match	2
28577	match	2
28578	match	7
28579	match	2
28580	match	3
28581	match	7
28582	match	2
28583	match	3
28584	match	4
28585	match	2
28586	match	2
28587	match	2
28588	match	2
28589	match	2
28590	match	2
28591	match	2
28592	match	4
28593	match	4
28594	match	3
28595	match	4
28596	match	2
28597	match	2
28598	match	3
28599	match	3
28600	match	10
28601	match	3
28602	match	3
28603	match	2
28604	match	4
28605	match	6
28606	match	2
28607	match	3
28608	match	2
28609	match	2
28610	match	3
28611	match	2
28612	match	4
28613	match	4
28614	match	2
28615	match	4
28616	match	2
28617	match	12
28618	match	4
28619	-	6
28620	match	3
28621	match	6
28622	match	5
28623	match	3
28624	match	2
28625	match	2
28626	match	2
28627	match	4
28628	match	2
28629	-	2
28630	match	25
28631	match	2
28632	match	3
28633	match	3
28634	match	2
28635	match	3
28636	match	11
28637	match	6
28638	match	2
28639	match	6
28640	match	3
28641	match	7
28642	match	3
28643	match	2
28644	match	6
28645	-	2
28646	match	4
28647	match	2
28648	match	2
28649	match	2
28650	match	4
28651	match	3
28652	match	4
28653	-	7
28654	match	3
28655	match	2
28656	match	9
28657	match	5
28658	match	3
28659	match	4
28660	match	9
28661	-	8
28662	match	4
28663	match	2
28664	match	4
28665	match	3
28666	match	4
28667	match	2
28668	match	4
28669	match	2
28670	match	3
28671	match	3
28672	-	3
28673	match	6
28674	match	2
28675	match	4
28676	match	8
28677	match	4
28678	match	3
28679	match	2
28680	match	4
28681	match	6
28682	match	6
28683	match	4
28684	match	2
28685	match	2
28686	match	2
28687	match	2
28688	match	2
28689	-	11
28690	match	3
28691	match	3
28692	match	6
28693	match	5
28694	match	4
28695	match	10
28696	match	6
28697	match	5
28698	match	4
28699	match	4
28700	match	9
28701	match	6
28702	match	3
28703	match	3
28704	match	3
28705	match	7
28706	match	5
28707	match	2
28708	match	2
28709	match	4
28710	match	3
28711	match	3
28712	match	3
28713	match	2
28714	match	2
28715	match	2
28716	match	11
28717	match	5
28718	match	2
28719	match	5
28720	match	3
28721	match	2
28722	match	2
28723	match	6
28724	match	5
28725	match	2
28726	match	2
28727	match	3
28728	match	2
28729	match	5
28730	match	2
28731	match	3
28732	match	8
28733	match	5
28734	match	3
28735	match	2
28736	match	3
28737	match	2
28738	match	4
28739	match	6
28740	match	4
28741	match	8
28742	match	2
28743	match	2
28744	match	2
28745	match	4
28746	match	3
28747	match	6
28748	match	5
28749	match	2
28750	match	3
28751	match	7
28752	match	6
28753	match	2
28754	match	4
28755	match	3
28756	match	2
28757	match	7
28758	match	3
28759	match	4
28760	match	2
28761	match	2
28762	match	2
28763	match	6
28764	match	2
28765	match	2
28766	match	2
28767	match	2
28768	match	2
28769	match	6
28770	match	3
28771	match	4
28772	match	4
28773	match	3
28774	match	3
28775	match	5
28776	match	2
28777	match	2
28778	match	3
28779	match	2
28780	match	4
28781	match	2
28782	match	4
28783	match	3
28784	match	2
28785	match	2
28786	match	5
28787	match	5
28788	match	2
28789	match	3
28790	match	2
28791	match	3
28792	match	3
28793	match	2
28794	match	4
28795	match	3
28796	match	4
28797	match	2
28798	match	2
28799	match	2
28800	match	2
28801	match	8
28802	match	4
28803	match	2
28804	match	2
28805	match	2
28806	match	3
28807	match	2
28808	match	3
28809	match	2
28810	match	2
28811	match	3
28812	match	4
28813	match	4
28814	match	2
28815	match	2
28816	match	3
28817	match	3
28818	match	2
28819	match	6
28820	match	8
28821	match	3
28822	match	12
28823	match	8
28824	match	5
28825	match	3
28826	match	4
28827	match	2
28828	match	2
28829	match	3
28830	match	7
28831	match	2
28832	match	2
28833	match	4
28834	match	4
28835	match	6
28836	match	6
28837	match	4
28838	match	6
28839	match	5
28840	match	4
28841	match	2
28842	match	5
28843	match	5
28844	match	5
28845	match	2
28846	match	3
28847	match	7
28848	match	3
28849	match	6
28850	match	2
28851	match	3
28852	match	4
28853	-	20
28854	match	6
28855	match	2
28856	match	2
28857	match	4
28858	match	2
28859	match	4
28860	match	3
28861	match	2
28862	match	2
28863	match	2
28864	match	2
28865	match	2
28866	match	2
28867	match	2
28868	match	2
28869	match	2
28870	match	3
28871	match	2
28872	match	2
28873	match	2
28874	match	2
28875	match	2
28876	match	2
28877	match	4
28878	match	2
28879	match	2
28880	match	3
28881	match	2
28882	match	2
28883	match	2
28884	match	6
28885	match	2
28886	match	2
28887	match	2
28888	match	2
28889	match	3
28890	match	2
28891	match	3
28892	match	2
28893	match	2
28894	match	3
28895	match	4
28896	match	2
28897	match	3
28898	match	3
28899	match	2
28900	match	2
28901	match	2
28902	match	2
28903	match	2
28904	match	2
28905	match	2
28906	match	2
28907	match	2
28908	match	3
28909	match	8
28910	match	6
28911	match	2
28912	match	2
28913	match	6
28914	match	2
28915	match	2
28916	match	6
28917	match	4
28918	match	2
28919	match	4
28920	-	6
28921	match	4
28922	match	3
28923	match	3
28924	match	4
28925	match	2
28926	match	3
28927	match	2
28928	match	2
28929	match	7
28930	match	5
28931	match	2
28932	match	3
28933	match	2
28934	match	2
28935	match	2
28936	match	5
28937	match	4
28938	match	2
28939	match	2
28940	match	2
28941	match	3
28942	match	2
28943	match	2
28944	match	5
28945	match	2
28946	match	3
28947	match	7
28948	match	2
28949	match	2
28950	match	6
28951	match	2
28952	match	2
28953	match	2
28954	match	6
28955	match	2
28956	match	2
28957	match	2
28958	match	2
28959	-	34
28960	match	2
28961	match	3
28962	match	2
28963	match	2
28964	match	2
28965	match	3
28966	match	2
28967	match	2
28968	match	5
28969	match	2
28970	match	2
28971	match	6
28972	match	2
28973	match	7
28974	match	3
28975	match	3
28976	match	2
28977	match	3
28978	match	2
28979	match	3
28980	match	3
28981	match	8
28982	match	3
28983	match	2
28984	match	2
28985	match	2
28986	match	3
28987	match	2
28988	match	3
28989	match	2
28990	match	2
28991	match	4
28992	match	12
28993	match	2
28994	match	2
28995	match	2
28996	match	2
28997	match	2
28998	match	2
28999	match	2
29000	match	2
29001	match	5
29002	match	3
29003	match	2
29004	match	2
29005	match	2
29006	match	2
29007	match	2
29008	match	2
29009	match	2
29010	match	2
29011	match	2
29012	match	3
29013	match	2
29014	match	2
29015	match	4
29016	match	3
29017	match	3
29018	match	3
29019	match	3
29020	match	2
29021	match	2
29022	match	2
29023	match	2
29024	match	2
29025	match	2
29026	match	2
29027	match	2
29028	match	6
29029	match	3
29030	match	2
29031	match	2
29032	match	2
29033	match	2
29034	match	4
29035	match	2
29036	match	2
29037	match	2
29038	match	5
29039	match	2
29040	match	3
29041	match	2
29042	match	2
29043	match	2
29044	match	3
29045	match	2
29046	match	2
29047	match	5
29048	match	2
29049	match	4
29050	match	4
29051	match	2
29052	match	3
29053	match	2
29054	match	2
29055	match	2
29056	match	3
29057	match	6
29058	match	3
29059	match	3
29060	match	2
29061	match	2
29062	match	2
29063	match	2
29064	match	2
29065	match	4
29066	-	15
29067	match	2
29068	match	2
29069	match	2
29070	match	2
29071	match	2
29072	match	2
29073	match	3
29074	match	4
29075	match	3
29076	match	2
29077	match	3
29078	-	12
29079	match	2
29080	match	2
29081	match	2
29082	match	2
29083	match	3
29084	match	2
29085	match	3
29086	match	2
29087	match	2
29088	match	3
29089	match	4
29090	match	2
29091	match	2
29092	match	2
29093	match	2
29094	match	2
29095	match	3
29096	match	2
29097	match	2
29098	match	2
29099	match	2
29100	match	2
29101	match	3
29102	match	3
29103	match	2
29104	match	2
29105	match	3
29106	match	3
29107	match	2
29108	match	2
29109	match	2
29110	match	2
29111	match	4
29112	match	6
29113	match	3
29114	match	2
29115	match	2
29116	match	2
29117	match	2
29118	match	2
29119	match	2
29120	match	5
29121	match	5
29122	match	5
29123	match	2
29124	match	2
29125	match	2
29126	match	3
29127	match	3
29128	match	2
29129	match	2
29130	match	2
29131	match	2
29132	match	4
29133	match	5
29134	match	2
29135	match	2
29136	-	17
29137	match	3
29138	match	3
29139	match	2
29140	match	3
29141	match	4
29142	match	3
29143	match	5
29144	match	5
29145	match	5
29146	match	2
29147	match	2
29148	match	4
29149	match	3
29150	match	3
29151	match	2
29152	match	2
29153	match	2
29154	match	2
29155	match	2
29156	match	6
29157	match	11
29158	match	5
29159	match	4
29160	match	3
29161	match	7
29162	match	2
29163	match	2
29164	match	6
29165	match	6
29166	match	7
29167	match	2
29168	match	2
29169	match	7
29170	match	3
29171	match	2
29172	match	4
29173	match	3
29174	match	3
29175	match	4
29176	match	2
29177	match	6
29178	match	2
29179	match	3
29180	match	2
29181	match	2
29182	match	2
29183	match	2
29184	match	7
29185	match	2
29186	match	4
29187	match	11
29188	match	3
29189	match	2
29190	-	3
29191	match	5
29192	match	4
29193	-	16
29194	match	2
29195	match	2
29196	match	3
29197	match	3
29198	-	4
29199	match	2
29200	match	2
29201	match	3
29202	match	13
29203	match	2
29204	match	4
29205	match	7
29206	match	2
29207	match	2
29208	match	10
29209	match	2
29210	match	2
29211	-	4
29212	match	2
29213	match	3
29214	match	6
29215	match	3
29216	match	2
29217	match	2
29218	match	2
29219	match	2
29220	match	3
29221	match	2
29222	match	2
29223	match	2
29224	match	2
29225	match	2
29226	match	2
29227	match	2
29228	match	4
29229	match	2
29230	match	10
29231	match	3
29232	match	3
29233	match	5
29234	match	2
29235	match	2
29236	match	2
29237	match	4
29238	match	3
29239	match	4
29240	match	5
29241	match	4
29242	match	5
29243	match	2
29244	match	4
29245	match	2
29246	match	2
29247	match	2
29248	match	3
29249	match	5
29250	match	3
29251	match	2
29252	match	2
29253	match	2
29254	match	2
29255	match	5
29256	match	14
29257	match	4
29258	match	2
29259	match	2
29260	match	2
29261	match	2
29262	match	2
29263	match	4
29264	match	2
29265	match	2
29266	match	3
29267	match	4
29268	match	2
29269	match	2
29270	match	2
29271	match	2
29272	match	2
29273	match	8
29274	match	2
29275	match	3
29276	match	2
29277	match	2
29278	match	7
29279	match	8
29280	match	4
29281	match	3
29282	match	7
29283	match	2
29284	match	2
29285	match	2
29286	match	16
29287	match	5
29288	match	2
29289	match	2
29290	match	2
29291	match	2
29292	match	2
29293	match	3
29294	-	11
29295	match	3
29296	match	4
29297	match	4
29298	match	4
29299	match	2
29300	match	4
29301	match	2
29302	match	3
29303	match	3
29304	match	2
29305	match	3
29306	match	6
29307	match	5
29308	match	2
29309	match	4
29310	match	3
29311	match	6
29312	match	3
29313	match	5
29314	match	2
29315	match	3
29316	match	4
29317	match	3
29318	match	2
29319	match	2
29320	match	2
29321	-	19
29322	match	6
29323	match	2
29324	match	4
29325	match	2
29326	match	5
29327	match	2
29328	match	3
29329	match	2
29330	match	3
29331	match	2
29332	match	2
29333	match	3
29334	match	3
29335	match	2
29336	match	3
29337	match	2
29338	match	2
29339	match	4
29340	match	7
29341	match	9
29342	match	2
29343	match	4
29344	-	6
29345	match	8
29346	match	6
29347	match	2
29348	match	8
29349	match	4
29350	match	4
29351	match	2
29352	match	5
29353	match	2
29354	match	3
29355	match	6
29356	match	2
29357	match	7
29358	match	2
29359	-	11
29360	match	2
29361	match	3
29362	match	2
29363	match	3
29364	match	2
29365	match	5
29366	match	2
29367	match	5
29368	match	2
29369	match	3
29370	match	2
29371	match	2
29372	match	2
29373	match	7
29374	match	5
29375	match	2
29376	match	4
29377	match	3
29378	match	3
29379	match	4
29380	match	4
29381	match	7
29382	match	7
29383	match	5
29384	match	2
29385	-	3
29386	match	6
29387	match	6
29388	match	3
29389	match	2
29390	match	9
29391	match	3
29392	match	15
29393	match	2
29394	match	3
29395	match	6
29396	match	3
29397	match	8
29398	match	3
29399	match	2
29400	match	2
29401	match	2
29402	match	3
29403	match	2
29404	match	3
29405	match	2
29406	match	2
29407	match	4
29408	match	5
29409	match	2
29410	match	2
29411	match	3
29412	match	2
29413	match	2
29414	match	6
29415	match	2
29416	match	2
29417	match	2
29418	match	2
29419	match	4
29420	match	4
29421	match	3
29422	match	2
29423	-	5
29424	match	10
29425	match	3
29426	match	5
29427	match	2
29428	match	2
29429	match	3
29430	match	3
29431	match	3
29432	match	3
29433	match	9
29434	match	2
29435	match	3
29436	match	2
29437	match	3
29438	match	4
29439	match	2
29440	match	2
29441	match	3
29442	match	4
29443	-	15
29444	match	2
29445	match	2
29446	match	2
29447	match	2
29448	match	4
29449	match	6
29450	match	6
29451	match	4
29452	match	2
29453	match	2
29454	match	3
29455	match	2
29456	match	2
29457	match	2
29458	match	6
29459	match	2
29460	match	7
29461	match	2
29462	match	2
29463	match	4
29464	match	2
29465	match	2
29466	match	2
29467	match	2
29468	match	3
29469	match	2
29470	match	5
29471	match	3
29472	match	4
29473	match	2
29474	match	2
29475	match	2
29476	match	2
29477	match	3
29478	match	3
29479	match	2
29480	match	2
29481	match	2
29482	match	5
29483	match	2
29484	match	2
29485	match	6
29486	match	2
29487	match	2
29488	match	3
29489	match	3
29490	match	2
29491	match	2
